new_index,ts_micro,frame,wheel
epoch03_steering_1648,1464300000000000.0,1648,2.5
epoch03_steering_1649,1464300000000000.0,1649,2.5
epoch03_steering_1650,1464300000000000.0,1650,2.5
epoch03_steering_1651,1464300000000000.0,1651,2.5
epoch03_steering_1652,1464300000000000.0,1652,2.5
epoch03_steering_1653,1464300000000000.0,1653,2.5
epoch03_steering_1654,1464300000000000.0,1654,2.5
epoch03_steering_1655,1464300000000000.0,1655,2.5
epoch03_steering_1656,1464300000000000.0,1656,2.5
epoch03_steering_1657,1464300000000000.0,1657,2.5
epoch03_steering_1658,1464300000000000.0,1658,2.5
epoch03_steering_1659,1464300000000000.0,1659,2.5
epoch03_steering_1660,1464300000000000.0,1660,2.5
epoch03_steering_1661,1464300000000000.0,1661,2.5
epoch03_steering_1662,1464300000000000.0,1662,2.0
epoch03_steering_1663,1464300000000000.0,1663,2.0
epoch03_steering_1664,1464300000000000.0,1664,2.0
epoch03_steering_1665,1464300000000000.0,1665,2.0
epoch03_steering_1666,1464300000000000.0,1666,2.0
epoch03_steering_1667,1464300000000000.0,1667,2.0
epoch03_steering_1668,1464300000000000.0,1668,2.0
epoch03_steering_1669,1464300000000000.0,1669,2.0
epoch03_steering_1670,1464300000000000.0,1670,2.0
epoch03_steering_1671,1464300000000000.0,1671,2.0
epoch03_steering_1672,1464300000000000.0,1672,2.5
epoch03_steering_1673,1464300000000000.0,1673,2.5
epoch03_steering_1674,1464300000000000.0,1674,2.0
epoch03_steering_1675,1464300000000000.0,1675,2.0
epoch03_steering_1676,1464300000000000.0,1676,2.0
epoch03_steering_1677,1464300000000000.0,1677,2.0
epoch03_steering_1678,1464300000000000.0,1678,2.0
epoch03_steering_1679,1464300000000000.0,1679,2.0
epoch03_steering_1680,1464300000000000.0,1680,2.0
epoch03_steering_1681,1464300000000000.0,1681,2.0
epoch03_steering_1682,1464300000000000.0,1682,2.0
epoch03_steering_1683,1464300000000000.0,1683,2.0
epoch03_steering_1684,1464300000000000.0,1684,2.0
epoch03_steering_1685,1464300000000000.0,1685,2.0
epoch03_steering_1686,1464300000000000.0,1686,2.0
epoch03_steering_1687,1464300000000000.0,1687,2.0
epoch03_steering_1688,1464300000000000.0,1688,2.0
epoch03_steering_1689,1464300000000000.0,1689,2.0
epoch03_steering_1690,1464300000000000.0,1690,2.0
epoch03_steering_1691,1464300000000000.0,1691,2.0
epoch03_steering_1692,1464300000000000.0,1692,2.5
epoch03_steering_1693,1464300000000000.0,1693,2.5
epoch03_steering_1694,1464300000000000.0,1694,2.5
epoch03_steering_1695,1464300000000000.0,1695,2.5
epoch03_steering_1696,1464300000000000.0,1696,3.0
epoch03_steering_1697,1464300000000000.0,1697,3.0
epoch03_steering_1698,1464300000000000.0,1698,3.0
epoch03_steering_1699,1464300000000000.0,1699,3.0
epoch03_steering_1700,1464300000000000.0,1700,3.0
epoch03_steering_1701,1464300000000000.0,1701,3.0
epoch03_steering_1702,1464300000000000.0,1702,3.0
epoch03_steering_1703,1464300000000000.0,1703,3.0
epoch03_steering_1704,1464300000000000.0,1704,3.0
epoch03_steering_1705,1464300000000000.0,1705,3.0
epoch03_steering_1706,1464300000000000.0,1706,3.0
epoch03_steering_1707,1464300000000000.0,1707,3.0
epoch03_steering_1708,1464300000000000.0,1708,3.0
epoch03_steering_1709,1464300000000000.0,1709,3.0
epoch03_steering_1710,1464300000000000.0,1710,3.0
epoch03_steering_1711,1464300000000000.0,1711,3.0
epoch03_steering_1712,1464300000000000.0,1712,3.0
epoch03_steering_1713,1464300000000000.0,1713,3.0
epoch03_steering_1714,1464300000000000.0,1714,3.0
epoch03_steering_1715,1464300000000000.0,1715,3.0
epoch03_steering_1716,1464300000000000.0,1716,3.0
epoch03_steering_1717,1464300000000000.0,1717,3.0
epoch03_steering_1718,1464300000000000.0,1718,3.0
epoch03_steering_1719,1464300000000000.0,1719,3.0
epoch03_steering_1720,1464300000000000.0,1720,3.0
epoch03_steering_1721,1464300000000000.0,1721,3.0
epoch03_steering_1722,1464300000000000.0,1722,3.0
epoch03_steering_1723,1464300000000000.0,1723,3.0
epoch03_steering_1724,1464300000000000.0,1724,3.0
epoch03_steering_1725,1464300000000000.0,1725,3.0
epoch03_steering_1726,1464300000000000.0,1726,3.0
epoch03_steering_1727,1464300000000000.0,1727,2.5
epoch03_steering_1728,1464300000000000.0,1728,2.5
epoch03_steering_1729,1464300000000000.0,1729,2.5
epoch03_steering_1730,1464300000000000.0,1730,2.5
epoch03_steering_1731,1464300000000000.0,1731,2.5
epoch03_steering_1732,1464300000000000.0,1732,2.5
epoch03_steering_1733,1464300000000000.0,1733,3.0
epoch03_steering_1734,1464300000000000.0,1734,3.0
epoch03_steering_1735,1464300000000000.0,1735,3.0
epoch03_steering_1736,1464300000000000.0,1736,3.0
epoch03_steering_1737,1464300000000000.0,1737,3.0
epoch03_steering_1738,1464300000000000.0,1738,3.0
epoch03_steering_1739,1464300000000000.0,1739,3.0
epoch03_steering_1740,1464300000000000.0,1740,3.0
epoch03_steering_1741,1464300000000000.0,1741,3.0
epoch03_steering_1742,1464300000000000.0,1742,3.0
epoch03_steering_1743,1464300000000000.0,1743,3.0
epoch03_steering_1744,1464300000000000.0,1744,3.0
epoch03_steering_1745,1464300000000000.0,1745,2.5
epoch03_steering_1746,1464300000000000.0,1746,2.5
epoch03_steering_1747,1464300000000000.0,1747,2.5
epoch03_steering_1748,1464300000000000.0,1748,2.5
epoch03_steering_1749,1464300000000000.0,1749,2.5
epoch03_steering_1750,1464300000000000.0,1750,3.0
epoch03_steering_1751,1464300000000000.0,1751,3.0
epoch03_steering_1752,1464300000000000.0,1752,3.0
epoch03_steering_1753,1464300000000000.0,1753,3.0
epoch03_steering_1754,1464300000000000.0,1754,3.0
epoch03_steering_1755,1464300000000000.0,1755,2.5
epoch03_steering_1756,1464300000000000.0,1756,2.5
epoch03_steering_1757,1464300000000000.0,1757,2.5
epoch03_steering_1758,1464300000000000.0,1758,2.5
epoch03_steering_1759,1464300000000000.0,1759,2.5
epoch03_steering_1760,1464300000000000.0,1760,2.5
epoch03_steering_1761,1464300000000000.0,1761,2.5
epoch03_steering_1762,1464300000000000.0,1762,2.5
epoch03_steering_1763,1464300000000000.0,1763,2.5
epoch03_steering_1764,1464300000000000.0,1764,2.5
epoch03_steering_1765,1464300000000000.0,1765,2.5
epoch03_steering_1766,1464300000000000.0,1766,2.5
epoch03_steering_1767,1464300000000000.0,1767,2.5
epoch03_steering_1768,1464300000000000.0,1768,2.5
epoch03_steering_1769,1464300000000000.0,1769,2.5
epoch03_steering_1770,1464300000000000.0,1770,2.5
epoch03_steering_1771,1464300000000000.0,1771,2.5
epoch03_steering_1772,1464300000000000.0,1772,2.5
epoch03_steering_1773,1464300000000000.0,1773,2.5
epoch03_steering_1774,1464300000000000.0,1774,2.5
epoch03_steering_1775,1464300000000000.0,1775,2.5
epoch03_steering_1776,1464300000000000.0,1776,2.5
epoch03_steering_1777,1464300000000000.0,1777,2.5
epoch03_steering_1778,1464300000000000.0,1778,2.5
epoch03_steering_1779,1464300000000000.0,1779,2.5
epoch03_steering_1780,1464300000000000.0,1780,2.5
epoch03_steering_1781,1464300000000000.0,1781,2.5
epoch03_steering_1782,1464300000000000.0,1782,2.5
epoch03_steering_1783,1464300000000000.0,1783,3.0
epoch03_steering_1784,1464300000000000.0,1784,3.0
epoch03_steering_1785,1464300000000000.0,1785,3.0
epoch03_steering_1786,1464300000000000.0,1786,3.0
epoch03_steering_1787,1464300000000000.0,1787,3.0
epoch03_steering_1788,1464300000000000.0,1788,3.0
epoch03_steering_1789,1464300000000000.0,1789,3.0
epoch03_steering_1790,1464300000000000.0,1790,3.0
epoch03_steering_1791,1464300000000000.0,1791,3.0
epoch03_steering_1792,1464300000000000.0,1792,3.0
epoch03_steering_1793,1464300000000000.0,1793,3.0
epoch03_steering_1794,1464300000000000.0,1794,3.0
epoch03_steering_1795,1464300000000000.0,1795,3.0
epoch03_steering_1796,1464300000000000.0,1796,3.0
epoch03_steering_1797,1464300000000000.0,1797,2.5
epoch03_steering_1798,1464300000000000.0,1798,2.5
epoch03_steering_1799,1464300000000000.0,1799,2.5
epoch03_steering_1800,1464300000000000.0,1800,2.5
epoch03_steering_1801,1464300000000000.0,1801,2.5
epoch03_steering_1802,1464300000000000.0,1802,2.5
epoch03_steering_1803,1464300000000000.0,1803,2.5
epoch03_steering_1804,1464300000000000.0,1804,2.5
epoch03_steering_1805,1464300000000000.0,1805,2.5
epoch03_steering_1806,1464300000000000.0,1806,2.5
epoch03_steering_1807,1464300000000000.0,1807,2.5
epoch03_steering_1808,1464300000000000.0,1808,2.5
epoch03_steering_1809,1464300000000000.0,1809,2.5
epoch03_steering_1810,1464300000000000.0,1810,2.5
epoch03_steering_1811,1464300000000000.0,1811,2.5
epoch03_steering_1812,1464300000000000.0,1812,2.5
epoch03_steering_1813,1464300000000000.0,1813,2.5
epoch03_steering_1814,1464300000000000.0,1814,2.5
epoch03_steering_1815,1464300000000000.0,1815,2.5
epoch03_steering_1816,1464300000000000.0,1816,2.5
epoch03_steering_1817,1464300000000000.0,1817,2.5
epoch03_steering_1818,1464300000000000.0,1818,2.5
epoch03_steering_1819,1464300000000000.0,1819,2.0
epoch03_steering_1820,1464300000000000.0,1820,2.0
epoch03_steering_1821,1464300000000000.0,1821,2.0
epoch03_steering_1822,1464300000000000.0,1822,2.0
epoch03_steering_1823,1464300000000000.0,1823,2.0
epoch03_steering_1824,1464300000000000.0,1824,2.0
epoch03_steering_1825,1464300000000000.0,1825,2.0
epoch03_steering_1826,1464300000000000.0,1826,2.5
epoch03_steering_1827,1464300000000000.0,1827,2.5
epoch03_steering_1828,1464300000000000.0,1828,2.5
epoch03_steering_1829,1464300000000000.0,1829,2.5
epoch03_steering_1830,1464300000000000.0,1830,3.0
epoch03_steering_1831,1464300000000000.0,1831,3.0
epoch03_steering_1832,1464300000000000.0,1832,3.0
epoch03_steering_1833,1464300000000000.0,1833,3.5
epoch03_steering_1834,1464300000000000.0,1834,3.5
epoch03_steering_1835,1464300000000000.0,1835,3.5
epoch03_steering_1836,1464300000000000.0,1836,3.5
epoch03_steering_1837,1464300000000000.0,1837,3.5
epoch03_steering_1838,1464300000000000.0,1838,3.5
epoch03_steering_1839,1464300000000000.0,1839,3.5
epoch03_steering_1840,1464300000000000.0,1840,3.0
epoch03_steering_1841,1464300000000000.0,1841,3.0
epoch03_steering_1842,1464300000000000.0,1842,3.0
epoch03_steering_1843,1464300000000000.0,1843,3.0
epoch03_steering_1844,1464300000000000.0,1844,3.0
epoch03_steering_1845,1464300000000000.0,1845,3.0
epoch03_steering_1846,1464300000000000.0,1846,3.5
epoch03_steering_1847,1464300000000000.0,1847,3.5
epoch03_steering_1848,1464300000000000.0,1848,3.5
epoch03_steering_1849,1464300000000000.0,1849,3.5
epoch03_steering_1850,1464300000000000.0,1850,3.5
epoch03_steering_1851,1464300000000000.0,1851,3.0
epoch03_steering_1852,1464300000000000.0,1852,3.0
epoch03_steering_1853,1464300000000000.0,1853,3.0
epoch03_steering_1854,1464300000000000.0,1854,3.0
epoch03_steering_1855,1464300000000000.0,1855,3.0
epoch03_steering_1856,1464300000000000.0,1856,3.0
epoch03_steering_1857,1464300000000000.0,1857,3.0
epoch03_steering_1858,1464300000000000.0,1858,3.0
epoch03_steering_1859,1464300000000000.0,1859,3.0
epoch03_steering_1860,1464300000000000.0,1860,3.0
epoch03_steering_1861,1464300000000000.0,1861,3.5
epoch03_steering_1862,1464300000000000.0,1862,3.5
epoch03_steering_1863,1464300000000000.0,1863,3.5
epoch03_steering_1864,1464300000000000.0,1864,3.5
epoch03_steering_1865,1464300000000000.0,1865,3.5
epoch03_steering_1866,1464300000000000.0,1866,3.5
epoch03_steering_1867,1464300000000000.0,1867,3.5
epoch03_steering_1868,1464300000000000.0,1868,3.5
epoch03_steering_1869,1464300000000000.0,1869,3.5
epoch03_steering_1870,1464300000000000.0,1870,3.5
epoch03_steering_1871,1464300000000000.0,1871,3.5
epoch03_steering_1872,1464300000000000.0,1872,3.5
epoch03_steering_1873,1464300000000000.0,1873,3.5
epoch03_steering_1874,1464300000000000.0,1874,3.5
epoch03_steering_1875,1464300000000000.0,1875,3.5
epoch03_steering_1876,1464300000000000.0,1876,3.5
epoch03_steering_1877,1464300000000000.0,1877,3.5
epoch03_steering_1878,1464300000000000.0,1878,3.5
epoch03_steering_1879,1464300000000000.0,1879,4.0
epoch03_steering_1880,1464300000000000.0,1880,4.0
epoch03_steering_1881,1464300000000000.0,1881,3.5
epoch03_steering_1882,1464300000000000.0,1882,3.5
epoch03_steering_1883,1464300000000000.0,1883,3.5
epoch03_steering_1884,1464300000000000.0,1884,3.5
epoch03_steering_1885,1464300000000000.0,1885,4.0
epoch03_steering_1886,1464300000000000.0,1886,4.0
epoch03_steering_1887,1464300000000000.0,1887,3.5
epoch03_steering_1888,1464300000000000.0,1888,3.5
epoch03_steering_1889,1464300000000000.0,1889,3.5
epoch03_steering_1890,1464300000000000.0,1890,3.5
epoch03_steering_1891,1464300000000000.0,1891,3.0
epoch03_steering_1892,1464300000000000.0,1892,3.0
epoch03_steering_1893,1464300000000000.0,1893,3.0
epoch03_steering_1894,1464300000000000.0,1894,3.0
epoch03_steering_1895,1464300000000000.0,1895,3.0
epoch03_steering_1896,1464300000000000.0,1896,3.0
epoch03_steering_1897,1464300000000000.0,1897,3.0
epoch03_steering_1898,1464300000000000.0,1898,3.0
epoch03_steering_1899,1464300000000000.0,1899,3.0
epoch03_steering_1900,1464300000000000.0,1900,3.0
epoch03_steering_1901,1464300000000000.0,1901,3.0
epoch03_steering_1902,1464300000000000.0,1902,3.0
epoch03_steering_1903,1464300000000000.0,1903,3.0
epoch03_steering_1904,1464300000000000.0,1904,3.0
epoch03_steering_1905,1464300000000000.0,1905,3.0
epoch03_steering_1906,1464300000000000.0,1906,3.0
epoch03_steering_1907,1464300000000000.0,1907,3.0
epoch03_steering_1908,1464300000000000.0,1908,3.0
epoch03_steering_1909,1464300000000000.0,1909,2.5
epoch03_steering_1910,1464300000000000.0,1910,2.5
epoch03_steering_1911,1464300000000000.0,1911,2.5
epoch03_steering_1912,1464300000000000.0,1912,2.5
epoch03_steering_1913,1464300000000000.0,1913,2.5
epoch03_steering_1914,1464300000000000.0,1914,2.5
epoch03_steering_1915,1464300000000000.0,1915,2.5
epoch03_steering_1916,1464300000000000.0,1916,2.5
epoch03_steering_1917,1464300000000000.0,1917,2.0
epoch03_steering_1918,1464300000000000.0,1918,2.0
epoch03_steering_1919,1464300000000000.0,1919,2.0
epoch03_steering_1920,1464300000000000.0,1920,2.0
epoch03_steering_1921,1464300000000000.0,1921,2.0
epoch03_steering_1922,1464300000000000.0,1922,2.0
epoch03_steering_1923,1464300000000000.0,1923,2.0
epoch03_steering_1924,1464300000000000.0,1924,1.5
epoch03_steering_1925,1464300000000000.0,1925,1.5
epoch03_steering_1926,1464300000000000.0,1926,1.5
epoch03_steering_1927,1464300000000000.0,1927,1.5
epoch03_steering_1928,1464300000000000.0,1928,1.5
epoch03_steering_1929,1464300000000000.0,1929,1.5
epoch03_steering_1930,1464300000000000.0,1930,1.5
epoch03_steering_1931,1464300000000000.0,1931,1.5
epoch03_steering_1932,1464300000000000.0,1932,1.5
epoch03_steering_1933,1464300000000000.0,1933,1.5
epoch03_steering_1934,1464300000000000.0,1934,1.5
epoch03_steering_1935,1464300000000000.0,1935,1.0
epoch03_steering_1936,1464300000000000.0,1936,1.0
epoch03_steering_1937,1464300000000000.0,1937,1.0
epoch03_steering_1938,1464300000000000.0,1938,1.0
epoch03_steering_1939,1464300000000000.0,1939,1.0
epoch03_steering_1940,1464300000000000.0,1940,1.0
epoch03_steering_1941,1464300000000000.0,1941,1.0
epoch03_steering_1942,1464300000000000.0,1942,1.0
epoch03_steering_1943,1464300000000000.0,1943,1.0
epoch03_steering_1944,1464300000000000.0,1944,1.0
epoch03_steering_1945,1464300000000000.0,1945,1.0
epoch03_steering_1946,1464300000000000.0,1946,1.0
epoch03_steering_1947,1464300000000000.0,1947,1.5
epoch03_steering_1948,1464300000000000.0,1948,2.0
epoch03_steering_1949,1464300000000000.0,1949,2.0
epoch03_steering_1950,1464300000000000.0,1950,2.0
epoch03_steering_1951,1464300000000000.0,1951,2.0
epoch03_steering_1952,1464300000000000.0,1952,2.0
epoch03_steering_1953,1464300000000000.0,1953,2.0
epoch03_steering_1954,1464300000000000.0,1954,1.5
epoch03_steering_1955,1464300000000000.0,1955,1.5
epoch03_steering_1956,1464300000000000.0,1956,1.5
epoch03_steering_1957,1464300000000000.0,1957,1.5
epoch03_steering_1958,1464300000000000.0,1958,1.5
epoch03_steering_1959,1464300000000000.0,1959,1.0
epoch03_steering_1960,1464300000000000.0,1960,1.0
epoch03_steering_1961,1464300000000000.0,1961,1.0
epoch03_steering_1962,1464300000000000.0,1962,1.0
epoch03_steering_1963,1464300000000000.0,1963,1.0
epoch03_steering_1964,1464300000000000.0,1964,1.0
epoch03_steering_1965,1464300000000000.0,1965,1.0
epoch03_steering_1966,1464300000000000.0,1966,1.0
epoch03_steering_1967,1464300000000000.0,1967,1.0
epoch03_steering_1968,1464300000000000.0,1968,1.0
epoch03_steering_1969,1464300000000000.0,1969,1.0
epoch03_steering_1970,1464300000000000.0,1970,0.5
epoch03_steering_1971,1464300000000000.0,1971,0.5
epoch03_steering_1972,1464300000000000.0,1972,0.5
epoch03_steering_1973,1464300000000000.0,1973,0.5
epoch03_steering_1974,1464300000000000.0,1974,0.5
epoch03_steering_1975,1464300000000000.0,1975,0.5
epoch03_steering_1976,1464300000000000.0,1976,0.5
epoch03_steering_1977,1464300000000000.0,1977,0.5
epoch03_steering_1978,1464300000000000.0,1978,0.5
epoch03_steering_1979,1464300000000000.0,1979,0.5
epoch03_steering_1980,1464300000000000.0,1980,0.5
epoch03_steering_1981,1464300000000000.0,1981,0.5
epoch03_steering_1982,1464300000000000.0,1982,0.5
epoch03_steering_1983,1464300000000000.0,1983,0.5
epoch03_steering_1984,1464300000000000.0,1984,0.5
epoch03_steering_1985,1464300000000000.0,1985,1.0
epoch03_steering_1986,1464300000000000.0,1986,1.0
epoch03_steering_1987,1464300000000000.0,1987,1.0
epoch03_steering_1988,1464300000000000.0,1988,1.5
epoch03_steering_1989,1464300000000000.0,1989,2.0
epoch03_steering_1990,1464300000000000.0,1990,2.0
epoch03_steering_1991,1464300000000000.0,1991,2.0
epoch03_steering_1992,1464300000000000.0,1992,2.0
epoch03_steering_1993,1464300000000000.0,1993,2.0
epoch03_steering_1994,1464300000000000.0,1994,2.0
epoch03_steering_1995,1464300000000000.0,1995,2.0
epoch03_steering_1996,1464300000000000.0,1996,2.0
epoch03_steering_1997,1464300000000000.0,1997,2.0
epoch03_steering_1998,1464300000000000.0,1998,2.0
epoch03_steering_1999,1464300000000000.0,1999,2.0
epoch03_steering_2000,1464300000000000.0,2000,2.0
epoch03_steering_2001,1464300000000000.0,2001,2.0
epoch03_steering_2002,1464300000000000.0,2002,2.0
epoch03_steering_2003,1464300000000000.0,2003,2.0
epoch03_steering_2004,1464300000000000.0,2004,2.0
epoch03_steering_2005,1464300000000000.0,2005,2.0
epoch03_steering_2006,1464300000000000.0,2006,1.5
epoch03_steering_2007,1464300000000000.0,2007,1.5
epoch03_steering_2008,1464300000000000.0,2008,1.5
epoch03_steering_2009,1464300000000000.0,2009,1.0
epoch03_steering_2010,1464300000000000.0,2010,1.0
epoch03_steering_2011,1464300000000000.0,2011,1.0
epoch03_steering_2012,1464300000000000.0,2012,0.5
epoch03_steering_2013,1464300000000000.0,2013,0.5
epoch03_steering_2014,1464300000000000.0,2014,0.5
epoch03_steering_2015,1464300000000000.0,2015,0.5
epoch03_steering_2016,1464300000000000.0,2016,0.5
epoch03_steering_2017,1464300000000000.0,2017,0.5
epoch03_steering_2018,1464300000000000.0,2018,0.5
epoch03_steering_2019,1464300000000000.0,2019,0.5
epoch03_steering_2020,1464300000000000.0,2020,0.5
epoch03_steering_2021,1464300000000000.0,2021,0.5
epoch03_steering_2022,1464300000000000.0,2022,0.5
epoch03_steering_2023,1464300000000000.0,2023,0.5
epoch03_steering_2024,1464300000000000.0,2024,0.5
epoch03_steering_2025,1464300000000000.0,2025,0.5
epoch03_steering_2026,1464300000000000.0,2026,0.5
epoch03_steering_2027,1464300000000000.0,2027,0.5
epoch03_steering_2028,1464300000000000.0,2028,0.5
epoch03_steering_2029,1464300000000000.0,2029,0.5
epoch03_steering_2030,1464300000000000.0,2030,0.5
epoch03_steering_2031,1464300000000000.0,2031,0.0
epoch03_steering_2032,1464300000000000.0,2032,0.0
epoch03_steering_2033,1464300000000000.0,2033,0.0
epoch03_steering_2034,1464300000000000.0,2034,0.0
epoch03_steering_2035,1464300000000000.0,2035,0.0
epoch03_steering_2036,1464300000000000.0,2036,0.0
epoch03_steering_2037,1464300000000000.0,2037,0.0
epoch03_steering_2038,1464300000000000.0,2038,0.0
epoch03_steering_2039,1464300000000000.0,2039,0.0
epoch03_steering_2040,1464300000000000.0,2040,0.0
epoch03_steering_2041,1464300000000000.0,2041,0.0
epoch03_steering_2042,1464300000000000.0,2042,-0.5
epoch03_steering_2043,1464300000000000.0,2043,-0.5
epoch03_steering_2044,1464300000000000.0,2044,-0.5
epoch03_steering_2045,1464300000000000.0,2045,-0.5
epoch03_steering_2046,1464300000000000.0,2046,-0.5
epoch03_steering_2047,1464300000000000.0,2047,-0.5
epoch03_steering_2048,1464300000000000.0,2048,-0.5
epoch03_steering_2049,1464300000000000.0,2049,-0.5
epoch03_steering_2050,1464300000000000.0,2050,-0.5
epoch03_steering_2051,1464300000000000.0,2051,-0.5
epoch03_steering_2052,1464300000000000.0,2052,-0.5
epoch03_steering_2053,1464300000000000.0,2053,-0.5
epoch03_steering_2054,1464300000000000.0,2054,-0.5
epoch03_steering_2055,1464300000000000.0,2055,0.0
epoch03_steering_2056,1464300000000000.0,2056,0.0
epoch03_steering_2057,1464300000000000.0,2057,0.0
epoch03_steering_2058,1464300000000000.0,2058,0.0
epoch03_steering_2059,1464300000000000.0,2059,0.0
epoch03_steering_2060,1464300000000000.0,2060,0.0
epoch03_steering_2061,1464300000000000.0,2061,0.0
epoch03_steering_2062,1464300000000000.0,2062,0.0
epoch03_steering_2063,1464300000000000.0,2063,0.0
epoch03_steering_2064,1464300000000000.0,2064,0.0
epoch03_steering_2065,1464300000000000.0,2065,0.0
epoch03_steering_2066,1464300000000000.0,2066,0.0
epoch03_steering_2067,1464300000000000.0,2067,0.0
epoch03_steering_2068,1464300000000000.0,2068,0.0
epoch03_steering_2069,1464300000000000.0,2069,0.0
epoch03_steering_2070,1464300000000000.0,2070,0.0
epoch03_steering_2071,1464300000000000.0,2071,0.0
epoch03_steering_2072,1464300000000000.0,2072,0.0
epoch03_steering_2073,1464300000000000.0,2073,0.0
epoch03_steering_2074,1464300000000000.0,2074,0.0
epoch03_steering_2075,1464300000000000.0,2075,0.0
epoch03_steering_2076,1464300000000000.0,2076,0.5
epoch03_steering_2077,1464300000000000.0,2077,0.5
epoch03_steering_2078,1464300000000000.0,2078,0.5
epoch03_steering_2079,1464300000000000.0,2079,0.5
epoch03_steering_2080,1464300000000000.0,2080,0.5
epoch03_steering_2081,1464300000000000.0,2081,0.5
epoch03_steering_2082,1464300000000000.0,2082,0.5
epoch03_steering_2083,1464300000000000.0,2083,0.5
epoch03_steering_2084,1464300000000000.0,2084,0.5
epoch03_steering_2085,1464300000000000.0,2085,0.5
epoch03_steering_2086,1464300000000000.0,2086,0.5
epoch03_steering_2087,1464300000000000.0,2087,0.5
epoch03_steering_2088,1464300000000000.0,2088,0.5
epoch03_steering_2089,1464300000000000.0,2089,0.5
epoch03_steering_2090,1464300000000000.0,2090,0.5
epoch03_steering_2091,1464300000000000.0,2091,0.5
epoch03_steering_2092,1464300000000000.0,2092,0.5
epoch03_steering_2093,1464300000000000.0,2093,0.5
epoch03_steering_2094,1464300000000000.0,2094,0.0
epoch03_steering_2095,1464300000000000.0,2095,0.0
epoch03_steering_2096,1464300000000000.0,2096,0.0
epoch03_steering_2097,1464300000000000.0,2097,0.0
epoch03_steering_2098,1464300000000000.0,2098,0.0
epoch03_steering_2099,1464300000000000.0,2099,0.0
epoch03_steering_2100,1464300000000000.0,2100,0.0
epoch03_steering_2101,1464300000000000.0,2101,0.5
epoch03_steering_2102,1464300000000000.0,2102,0.5
epoch03_steering_2103,1464300000000000.0,2103,0.5
epoch03_steering_2104,1464300000000000.0,2104,0.5
epoch03_steering_2105,1464300000000000.0,2105,0.5
epoch03_steering_2106,1464300000000000.0,2106,0.5
epoch03_steering_2107,1464300000000000.0,2107,0.5
epoch03_steering_2108,1464300000000000.0,2108,0.5
epoch03_steering_2109,1464300000000000.0,2109,0.5
epoch03_steering_2110,1464300000000000.0,2110,0.5
epoch03_steering_2111,1464300000000000.0,2111,0.5
epoch03_steering_2112,1464300000000000.0,2112,0.5
epoch03_steering_2113,1464300000000000.0,2113,0.5
epoch03_steering_2114,1464300000000000.0,2114,0.5
epoch03_steering_2115,1464300000000000.0,2115,0.5
epoch03_steering_2116,1464300000000000.0,2116,0.5
epoch03_steering_2117,1464300000000000.0,2117,0.5
epoch03_steering_2118,1464300000000000.0,2118,0.5
epoch03_steering_2119,1464300000000000.0,2119,0.5
epoch03_steering_2120,1464300000000000.0,2120,0.5
epoch03_steering_2121,1464300000000000.0,2121,0.5
epoch03_steering_2122,1464300000000000.0,2122,0.5
epoch03_steering_2123,1464300000000000.0,2123,0.5
epoch03_steering_2124,1464300000000000.0,2124,0.5
epoch03_steering_2125,1464300000000000.0,2125,0.5
epoch03_steering_2126,1464300000000000.0,2126,0.5
epoch03_steering_2127,1464300000000000.0,2127,0.5
epoch03_steering_2128,1464300000000000.0,2128,0.5
epoch03_steering_2129,1464300000000000.0,2129,0.5
epoch03_steering_2130,1464300000000000.0,2130,0.5
epoch03_steering_2131,1464300000000000.0,2131,0.5
epoch03_steering_2132,1464300000000000.0,2132,0.5
epoch03_steering_2133,1464300000000000.0,2133,0.5
epoch03_steering_2134,1464300000000000.0,2134,0.5
epoch03_steering_2135,1464300000000000.0,2135,0.5
epoch03_steering_2136,1464300000000000.0,2136,0.5
epoch03_steering_2137,1464300000000000.0,2137,0.5
epoch03_steering_2138,1464300000000000.0,2138,0.5
epoch03_steering_2139,1464300000000000.0,2139,0.5
epoch03_steering_2140,1464300000000000.0,2140,0.5
epoch03_steering_2141,1464300000000000.0,2141,0.5
epoch03_steering_2142,1464300000000000.0,2142,0.5
epoch03_steering_2143,1464300000000000.0,2143,0.5
epoch03_steering_2144,1464300000000000.0,2144,0.5
epoch03_steering_2145,1464300000000000.0,2145,0.5
epoch03_steering_2146,1464300000000000.0,2146,0.5
epoch03_steering_2147,1464300000000000.0,2147,0.0
epoch03_steering_2148,1464300000000000.0,2148,0.0
epoch03_steering_2149,1464300000000000.0,2149,0.0
epoch03_steering_2150,1464300000000000.0,2150,0.0
epoch03_steering_2151,1464300000000000.0,2151,0.0
epoch03_steering_2152,1464300000000000.0,2152,0.0
epoch03_steering_2153,1464300000000000.0,2153,0.0
epoch03_steering_2154,1464300000000000.0,2154,0.0
epoch03_steering_2155,1464300000000000.0,2155,0.0
epoch03_steering_2156,1464300000000000.0,2156,0.0
epoch03_steering_2157,1464300000000000.0,2157,0.0
epoch03_steering_2158,1464300000000000.0,2158,0.0
epoch03_steering_2159,1464300000000000.0,2159,0.0
epoch03_steering_2160,1464300000000000.0,2160,0.0
epoch03_steering_2161,1464300000000000.0,2161,0.0
epoch03_steering_2162,1464300000000000.0,2162,0.0
epoch03_steering_2163,1464300000000000.0,2163,0.0
epoch03_steering_2164,1464300000000000.0,2164,0.0
